Aviapolis,AVP,1,,Sm5,NORTH,6,3,D5,2000-01-01 00:00:00,2999-01-01 00:00:00,
Aviapolis,AVP,2,,Sm5,SOUTH,6,1,B3,2000-01-01 00:00:00,2999-01-01 00:00:00,
Aviapolis,AVP,2,,Sm5,SOUTH,6,2,A3,2000-01-01 00:00:00,2999-01-01 00:00:00,
Aviapolis,AVP,2,,Sm5,SOUTH,6,3,A0,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,1,IC,,NORTH,1,3,C1,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,1,IC,,NORTH,1,4,C2,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,1,IC,,NORTH,1,5,C2,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,1,IC,,NORTH,1,6,C3,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,1,IC,,NORTH,1,7,C3,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,1,IC,,NORTH,1,8,C4,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,1,P,,NORTH,1,3,C1,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,1,P,,NORTH,1,4,C2,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,1,P,,NORTH,1,5,C2,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,1,P,,NORTH,1,6,C3,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,1,P,,NORTH,1,7,C3,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,1,P,,NORTH,1,8,C4,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,1,S,,NORTH,1,6,C2,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,1,S,,NORTH,1,7,C3,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,1,S,,NORTH,1,12,C4,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,1,,Sm2,NORTH,4,1,D1,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,1,,Sm2,NORTH,4,2,D4,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,1,,Sm2,NORTH,4,3,D4,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,1,,Sm2,NORTH,4,4,D5,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,1,,Sm4,NORTH,4,1,D1,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,1,,Sm4,NORTH,4,2,D4,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,1,,Sm4,NORTH,4,3,D4,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,1,,Sm4,NORTH,4,4,D5,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,1,,Sm5,NORTH,6,1,D1,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,1,,Sm5,NORTH,6,2,D4,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,1,,Sm5,NORTH,6,3,D5,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,1,,Sm5,SOUTH,6,1,C1,2021-12-02 00:00:00,2999-12-02 00:00:00,
Espoo,EPO,1,,Sm5,SOUTH,6,2,A1,2021-12-02 00:00:00,2999-12-02 00:00:00,
Espoo,EPO,1,,Sm5,SOUTH,6,3,A0,2021-12-02 00:00:00,2999-12-02 00:00:00,
Espoo,EPO,2,IC,,SOUTH,1,3,B2,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,2,IC,,SOUTH,1,4,B1,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,2,IC,,SOUTH,1,5,B1,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,2,IC,,SOUTH,1,6,A4,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,2,IC,,SOUTH,1,7,A3,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,2,IC,,SOUTH,1,8,A3,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,2,P,,SOUTH,1,3,B2,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,2,P,,SOUTH,1,4,B1,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,2,P,,SOUTH,1,5,B1,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,2,P,,SOUTH,1,6,A4,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,2,P,,SOUTH,1,7,A3,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,2,P,,SOUTH,1,8,A3,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,2,S,,SOUTH,1,6,B1,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,2,S,,SOUTH,1,7,A4,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,2,S,,SOUTH,1,12,A1,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,2,,Sm2,SOUTH,4,1,C1,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,2,,Sm2,SOUTH,4,2,A1,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,2,,Sm2,SOUTH,4,3,A1,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,2,,Sm2,SOUTH,4,4,A0,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,2,,Sm4,SOUTH,4,1,C1,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,2,,Sm4,SOUTH,4,2,A1,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,2,,Sm4,SOUTH,4,3,A1,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,2,,Sm4,SOUTH,4,4,A0,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,2,,Sm5,NORTH,6,1,D1,2021-12-02 00:00:00,2999-12-02 00:00:00,
Espoo,EPO,2,,Sm5,NORTH,6,2,D4,2021-12-02 00:00:00,2999-12-02 00:00:00,
Espoo,EPO,2,,Sm5,NORTH,6,3,D5,2021-12-02 00:00:00,2999-12-02 00:00:00,
Espoo,EPO,2,,Sm5,SOUTH,6,1,C1,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,2,,Sm5,SOUTH,6,2,A1,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,2,,Sm5,SOUTH,6,3,A0,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,3,,Sm2,NORTH,4,1,C1,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,3,,Sm2,NORTH,4,2,A1,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,3,,Sm2,NORTH,4,3,A1,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,3,,Sm2,NORTH,4,4,A0,2000-01-01 00:00:00,2999-01-01 00:00:00,
